ALJ	Alexander Bay Airport	Alexander Bay, South Africa	https://en.wikipedia.org/wiki/Alexander_Bay_Airport
ALK	Asella Airport	Asella, Ethiopia	https://en.wikipedia.org/wiki/Asella
ALL	Albenga Airport	Albenga, Liguria, Italy	https://en.wikipedia.org/wiki/Albenga_Airport
ALM	Alamogordo–White Sands Regional Airport	Alamogordo, New Mexico, United States	https://en.wikipedia.org/wiki/Alamogordo%E2%80%93White_Sands_Regional_Airport
ALN	St. Louis Regional Airport	Alton, Illinois, United States	https://en.wikipedia.org/wiki/St._Louis_Regional_Airport
ALO	Waterloo Regional Airport	Waterloo, Iowa, United States	https://en.wikipedia.org/wiki/Waterloo_Regional_Airport
ALP	Aleppo International Airport	Aleppo, Syria	https://en.wikipedia.org/wiki/Aleppo_International_Airport
ALQ	Alegrete Airport	Alegrete, Rio Grande do Sul, Brazil	https://en.wikipedia.org/wiki/Alegrete_Airport
ALR	Alexandra Aerodrome	Alexandra, New Zealand	https://en.wikipedia.org/wiki/Alexandra_Aerodrome
ALS	San Luis Valley Regional Airport	Alamosa, Colorado, United States	https://en.wikipedia.org/wiki/San_Luis_Valley_Regional_Airport
ALT	Alenquer Airport	Alenquer, Pará, Brazil	https://en.wikipedia.org/wiki/Alenquer_Airport
ALU	Alula Airport	Alula, Somalia	https://en.wikipedia.org/wiki/Alula_Airport
ALW	Walla Walla Regional Airport	Walla Walla, Washington, United States	https://en.wikipedia.org/wiki/Walla_Walla_Regional_Airport
ALX	Thomas C. Russell Field	Alexander City, Alabama, United States	https://en.wikipedia.org/wiki/Thomas_C._Russell_Field
ALY	El Nouzha Airport	Alexandria, Egypt	https://en.wikipedia.org/wiki/El_Nouzha_Airport
ALZ	Alitak Seaplane Base	Lazy Bay, Alaska, United States	https://en.wikipedia.org/wiki/Alitak_Seaplane_Base
AMA	Rick Husband Amarillo International Airport	Amarillo, Texas, United States	https://en.wikipedia.org/wiki/Rick_Husband_Amarillo_International_Airport
AMB	Ambilobe Airport	Ambilobe, Madagascar	https://en.wikipedia.org/wiki/Ambilobe_Airport
AMC	Am Timan Airport	Am Timan, Chad	https://en.wikipedia.org/wiki/Am_Timan_Airport
AMD	Sardar Vallabhbhai Patel International Airport	Ahmedabad, Gujarat, India	https://en.wikipedia.org/wiki/Sardar_Vallabhbhai_Patel_International_Airport
AME	Alto Molocue Airport	Alto Molocue, Mozambique	https://en.wikipedia.org/wiki/Mozambique
AMF	Ama Airport	Ama, Papua New Guinea	https://en.wikipedia.org/wiki/Papua_New_Guinea
AMG	Amboin Airport	Amboin, Papua New Guinea	https://en.wikipedia.org/wiki/Papua_New_Guinea
AMH	Arba Minch Airport	Arba Minch, Ethiopia	https://en.wikipedia.org/wiki/Arba_Minch_Airport
AMI	Selaparang Airport (closed 2011)	Mataram, Indonesia	https://en.wikipedia.org/wiki/Selaparang_Airport
AMJ	Almenara Airport	Almenara, Minas Gerais, Brazil	https://en.wikipedia.org/wiki/Almenara,_Minas_Gerais
AMK	Animas Air Park (FAA: 00C)	Durango, Colorado, United States	https://en.wikipedia.org/wiki/Animas_Air_Park
AML	Puerto Armuelles Airport	Puerto Armuelles, Panama	https://en.wikipedia.org/wiki/Puerto_Armuelles
AMM	Queen Alia International Airport	Amman, Jordan	https://en.wikipedia.org/wiki/Queen_Alia_International_Airport
AMN	Gratiot Community Airport	Alma, Michigan, United States	https://en.wikipedia.org/wiki/Gratiot_Community_Airport
AMO	Mao Airport	Mao, Chad	https://en.wikipedia.org/wiki/Mao_Airport
AMP	Ampanihy Airport	Ampanihy, Madagascar	https://en.wikipedia.org/wiki/Ampanihy_Airport
AMQ	Pattimura Airport	Ambon, Indonesia	https://en.wikipedia.org/wiki/Pattimura_Airport
AMS	Amsterdam Airport Schiphol	Amsterdam, Netherlands	https://en.wikipedia.org/wiki/Amsterdam_Airport_Schiphol
AMT	Amata Airport	Amata, South Australia, Australia	https://en.wikipedia.org/wiki/Amata_Airport
AMU	Amanab Airport	Amanab, Papua New Guinea	https://en.wikipedia.org/wiki/Papua_New_Guinea
AMV	Amderma Airport	Amderma, Nenets Autonomous Okrug, Russia	https://en.wikipedia.org/wiki/Amderma_Airport
AMW	Ames Municipal Airport	Ames, Iowa, United States	https://en.wikipedia.org/wiki/Ames_Municipal_Airport
AMX	Ammaroo Airport	Ammaroo, Northern Territory, Australia	https://en.wikipedia.org/wiki/Northern_Territory
AMY	Ambatomainty Airport	Ambatomainty, Madagascar	https://en.wikipedia.org/wiki/Ambatomainty_Airport
AMZ	Ardmore Airport	Ardmore, New Zealand	https://en.wikipedia.org/wiki/Ardmore_Airport_(New_Zealand)
ANA	Angama Mara Airport	Angama Mara, Narok County, Kenya	https://en.wikipedia.org/wiki/Angama_Mara_Airport
ANB	Anniston Regional Airport	Anniston, Alabama, United States	https://en.wikipedia.org/wiki/Anniston_Regional_Airport
ANC	Ted Stevens Anchorage International Airport	Anchorage, Alaska, United States	https://en.wikipedia.org/wiki/Ted_Stevens_Anchorage_International_Airport
AND	Anderson Regional Airport	Anderson, South Carolina, United States	https://en.wikipedia.org/wiki/Anderson_Regional_Airport
ANE	Angers – Loire Airport	Angers, Pays de la Loire, France	https://en.wikipedia.org/wiki/Angers_%E2%80%93_Loire_Airport
ANF	Cerro Moreno International Airport	Antofagasta, Chile	https://en.wikipedia.org/wiki/Cerro_Moreno_International_Airport
ANG	Angoulême – Cognac International Airport	Angoulême, Poitou-Charentes, France	https://en.wikipedia.org/wiki/Angoul%C3%AAme_%E2%80%93_Cognac_International_Airport
ANI	Aniak Airport	Aniak, Alaska, United States	https://en.wikipedia.org/wiki/Aniak_Airport
ANJ	Zanaga Airport	Zanaga, Republic of the Congo	https://en.wikipedia.org/wiki/Zanaga_Airport
ANK	Etimesgut Air Base	Ankara, Turkey	https://en.wikipedia.org/wiki/Etimesgut_Air_Base
ANL	Andulo Airport	Andulo, Angola	https://en.wikipedia.org/wiki/Andulo_Airport
ANM	Antsirabato Airport	Antalaha, Madagascar	https://en.wikipedia.org/wiki/Antsirabato_Airport
ANN	Annette Island Airport	Annette Island, Alaska, United States	https://en.wikipedia.org/wiki/Annette_Island_Airport
ANO	Angoche Airport	Angoche, Mozambique	https://en.wikipedia.org/wiki/Angoche_Airport
ANP	Lee Airport	Annapolis, Maryland, United States	https://en.wikipedia.org/wiki/Lee_Airport
ANQ	Tri-State Steuben County Airport	Angola, Indiana, United States	https://en.wikipedia.org/wiki/Tri-State_Steuben_County_Airport
ANR	Antwerp International Airport	Antwerp, Belgium	https://en.wikipedia.org/wiki/Antwerp_International_Airport
ANS	Andahuaylas Airport	Andahuaylas, Peru	https://en.wikipedia.org/wiki/Andahuaylas_Airport
ANU	V. C. Bird International Airport	Antigua, Antigua and Barbuda	https://en.wikipedia.org/wiki/V._C._Bird_International_Airport
ANV	Anvik Airport	Anvik, Alaska, United States	https://en.wikipedia.org/wiki/Anvik_Airport
ANW	Ainsworth Regional Airport	Ainsworth, Nebraska, United States	https://en.wikipedia.org/wiki/Ainsworth_Regional_Airport
ANX	Andøya Airport, Andenes	Andenes, Norway	https://en.wikipedia.org/wiki/And%C3%B8ya_Airport,_Andenes
ANY	Anthony Municipal Airport	Anthony, Kansas, United States	https://en.wikipedia.org/wiki/Anthony_Municipal_Airport
ANZ	Angus Downs Airport	Angus Downs, Northern Territory, Australia	https://en.wikipedia.org/wiki/Northern_Territory
AOA	Aroa Airport	Aroa, Papua New Guinea	https://en.wikipedia.org/wiki/Papua_New_Guinea
AOB	Annanberg Airport	Annanberg, Papua New Guinea	https://en.wikipedia.org/wiki/Papua_New_Guinea
AOC	Leipzig–Altenburg Airport	Altenburg, Thuringia, Germany	https://en.wikipedia.org/wiki/Leipzig%E2%80%93Altenburg_Airport
AOD	Abou-Deïa Airport	Abou-Deïa, Chad	https://en.wikipedia.org/wiki/Abou-De%C3%AFa_Airport
AOE	Anadolu Airport	Eskişehir, Turkey	https://en.wikipedia.org/wiki/Anadolu_Airport
AOG	Anshan Teng'ao Airport	Anshan, Liaoning, China	https://en.wikipedia.org/wiki/Anshan_Teng%27ao_Airport
AOH	Lima Allen County Airport	Lima, Ohio, United States	https://en.wikipedia.org/wiki/Lima_Allen_County_Airport
AOI	Ancona Falconara Airport	Ancona, Marche, Italy	https://en.wikipedia.org/wiki/Ancona_Falconara_Airport
AOJ	Aomori Airport	Aomori, Honshu, Japan	https://en.wikipedia.org/wiki/Aomori_Airport
AOK	Karpathos Island National Airport	Karpathos, Greece	https://en.wikipedia.org/wiki/Karpathos_Island_National_Airport
AOL	Paso de los Libres Airport	Paso de los Libres, Corrientes, Argentina	https://en.wikipedia.org/wiki/Paso_de_los_Libres_Airport
AOM	Adam Airport	Adam, Oman	https://en.wikipedia.org/wiki/Adam_Airport
AON	Arona Airport	Arona, Papua New Guinea	https://en.wikipedia.org/wiki/Papua_New_Guinea
AOO	Altoona–Blair County Airport	Altoona, Pennsylvania, United States	https://en.wikipedia.org/wiki/Altoona%E2%80%93Blair_County_Airport
AOP	Alférez FAP Alfredo Vladimir Sara Bauer Airport	Andoas, Peru	https://en.wikipedia.org/wiki/Alf%C3%A9rez_FAP_Alfredo_Vladimir_Sara_Bauer_Airport
AOR	Sultan Abdul Halim Airport	Alor Setar, Kedah, Malaysia	https://en.wikipedia.org/wiki/Sultan_Abdul_Halim_Airport
AOS	Amook Bay Seaplane Base (FAA: AK81)	Amook Bay, Alaska, United States	https://en.wikipedia.org/wiki/Amook_Bay_Seaplane_Base
AOT	Aosta Valley Airport	Aosta, Aosta Valley, Italy	https://en.wikipedia.org/wiki/Aosta_Valley_Airport
AOU	Attapeu International Airport	Attapeu, Laos	https://en.wikipedia.org/wiki/Attapeu_International_Airport
APA	Centennial Airport	Denver, Colorado, United States	https://en.wikipedia.org/wiki/Centennial_Airport
APB	Apolo Airport	Apolo, Bolivia	https://en.wikipedia.org/wiki/Apolo_Airport
APC	Napa County Airport	Napa, California, United States	https://en.wikipedia.org/wiki/Napa_County_Airport
APF	Naples Municipal Airport	Naples, Florida, United States	https://en.wikipedia.org/wiki/Naples_Municipal_Airport
APG	Phillips Army Airfield	Aberdeen Proving Ground, Maryland, United States	https://en.wikipedia.org/wiki/Phillips_Army_Airfield
APH	A.P. Hill Army Airfield	Fort Walker, Virginia, United States	https://en.wikipedia.org/wiki/A.P._Hill_Army_Airfield
API	Captain Luis F. Gómez Niño Air Base	Apiay, Colombia	https://en.wikipedia.org/wiki/Captain_Luis_F._G%C3%B3mez_Ni%C3%B1o_Air_Base
APK	Apataki Airport	Apataki, Tuamotus, French Polynesia	https://en.wikipedia.org/wiki/Apataki_Airport
APL	Nampula Airport	Nampula, Mozambique	https://en.wikipedia.org/wiki/Nampula_Airport
APN	Alpena County Regional Airport	Alpena, Michigan, United States	https://en.wikipedia.org/wiki/Alpena_County_Regional_Airport
APO	Antonio Roldán Betancourt Airport	Apartadó, Colombia	https://en.wikipedia.org/wiki/Antonio_Rold%C3%A1n_Betancourt_Airport
APP	Asapa Airport	Asapa, Papua New Guinea	https://en.wikipedia.org/wiki/Papua_New_Guinea
APQ	Arapiraca Airport	Arapiraca, Alagoas, Brazil	https://en.wikipedia.org/wiki/Arapiraca
APR	April River Airport	April River, Papua New Guinea	https://en.wikipedia.org/wiki/Papua_New_Guinea
APS	Anápolis Airport	Anápolis, Goiás, Brazil	https://en.wikipedia.org/wiki/An%C3%A1polis
APT	Marion County Airport (Brown Field)	Jasper, Tennessee, United States	https://en.wikipedia.org/wiki/Marion_County_Airport_(Tennessee)
APU	Apucarana Airport	Apucarana, Paraná, Brazil	https://en.wikipedia.org/wiki/Apucarana_Airport
APV	Apple Valley Airport	Apple Valley, California, United States	https://en.wikipedia.org/wiki/Apple_Valley_Airport_(California)
APW	Faleolo International Airport	Apia, Upolu Island, Samoa	https://en.wikipedia.org/wiki/Faleolo_International_Airport
APX	Arapongas Airport	Arapongas, Paraná, Brazil	https://en.wikipedia.org/wiki/Arapongas_Airport
APY	Alto Parnaíba Airport	Alto Parnaíba, Maranhão, Brazil	https://en.wikipedia.org/wiki/Alto_Parna%C3%ADba
APZ	Zapala Airport	Zapala, Neuquén, Argentina	https://en.wikipedia.org/wiki/Zapala_Airport
AQA	Araraquara Airport	Araraquara, São Paulo, Brazil	https://en.wikipedia.org/wiki/Araraquara_Airport
AQB	Quiché Airport	Quiché, Guatemala	https://en.wikipedia.org/wiki/Quich%C3%A9_Airport
AQG	Anqing Tianzhushan Airport	Anqing, Anhui, China	https://en.wikipedia.org/wiki/Anqing_Tianzhushan_Airport
AQI	Al Qaisumah/Hafr Al Batin Airport	Qaisumah / Hafar al-Batin, Saudi Arabia	https://en.wikipedia.org/wiki/Al_Qaisumah/Hafr_Al_Batin_Airport
AQJ	King Hussein International Airport	Aqaba, Jordan	https://en.wikipedia.org/wiki/King_Hussein_International_Airport
AQM	Ariquemes Airport	Ariquemes, Rondônia, Brazil	https://en.wikipedia.org/wiki/Ariquemes_Airport
AQP	Rodríguez Ballón International Airport	Arequipa, Peru	https://en.wikipedia.org/wiki/Rodr%C3%ADguez_Ball%C3%B3n_International_Airport
AQS	Saqani Airport	Saqani, Fiji	https://en.wikipedia.org/wiki/Saqani
AQY	Girdwood Airport	Girdwood, Alaska, United States	https://en.wikipedia.org/wiki/Girdwood_Airport
ARA	Acadiana Regional Airport	New Iberia, Louisiana, United States	https://en.wikipedia.org/wiki/Acadiana_Regional_Airport
ARB	Ann Arbor Municipal Airport	Ann Arbor, Michigan, United States	https://en.wikipedia.org/wiki/Ann_Arbor_Municipal_Airport
ARC	Arctic Village Airport	Arctic Village, Alaska, United States	https://en.wikipedia.org/wiki/Arctic_Village_Airport
ARD	Alor Island Airport	Alor Island, Indonesia	https://en.wikipedia.org/wiki/Alor_Island_Airport
ARE	Antonio (Nery) Juarbe Pol Airport (FAA: ABO)	Arecibo, Puerto Rico, United States	https://en.wikipedia.org/wiki/Antonio_(Nery)_Juarbe_Pol_Airport
ARF	Acaricuara Airport	Acaricuara, Colombia	https://en.wikipedia.org/wiki/Acaricuara
ARG	Walnut Ridge Regional Airport	Walnut Ridge, Arkansas, United States	https://en.wikipedia.org/wiki/Walnut_Ridge_Regional_Airport
ARH	Talagi Airport	Arkhangelsk, Arkhangelsk Oblast, Russia	https://en.wikipedia.org/wiki/Talagi_Airport
ARI	Chacalluta International Airport	Arica, Chile	https://en.wikipedia.org/wiki/Chacalluta_International_Airport
ARJ	Arso Airport	Arso, Indonesia	https://en.wikipedia.org/wiki/Arso_Airport
ARK	Arusha Airport	Arusha, Tanzania	https://en.wikipedia.org/wiki/Arusha_Airport
ARL	Arly Airport	Arly, Burkina Faso	https://en.wikipedia.org/wiki/Arly_Airport
ARM	Armidale Airport	Armidale, New South Wales, Australia	https://en.wikipedia.org/wiki/Armidale_Airport
ARN	Stockholm Arlanda Airport	Stockholm, Sweden	https://en.wikipedia.org/wiki/Stockholm_Arlanda_Airport
ARO	Arboletes Airport	Arboletes, Colombia	https://en.wikipedia.org/wiki/Arboletes
ARP	Aragip Airport	Aragip, Papua New Guinea	https://en.wikipedia.org/wiki/Papua_New_Guinea
ARQ	El Troncal Airport	Arauquita, Colombia	https://en.wikipedia.org#cite_note-3
ARR	Alto Río Senguer Airport	Alto Río Senguer, Chubut, Argentina	https://en.wikipedia.org/wiki/Alto_R%C3%ADo_Senguer_Airport
ARS	Aragarças Airport	Aragarças, Goiás, Brazil	https://en.wikipedia.org/wiki/Aragar%C3%A7as
ART	Watertown International Airport	Watertown, New York, United States	https://en.wikipedia.org/wiki/Watertown_International_Airport
ARU	Araçatuba Airport	Araçatuba, São Paulo, Brazil	https://en.wikipedia.org/wiki/Ara%C3%A7atuba_Airport
ARV	Lakeland Airport (Noble F. Lee Memorial Field)	Minocqua / Woodruff, Wisconsin, United States	https://en.wikipedia.org/wiki/Lakeland_Airport
ARW	Arad International Airport	Arad, Romania	https://en.wikipedia.org/wiki/Arad_International_Airport
ARX	Aracati Airport	Aracati, Canoa Quebrada, Brazil	https://en.wikipedia.org/wiki/Aracati_Airport
ARY	Ararat Airport	Ararat, Victoria, Australia	https://en.wikipedia.org/wiki/Ararat_Airport
ARZ	N'zeto Airport	N'zeto, Angola	https://en.wikipedia.org/wiki/N%27zeto_Airport
ASA	Assab International Airport	Assab, Eritrea	https://en.wikipedia.org/wiki/Assab_International_Airport
ASB	Ashgabat International Airport	Ashgabat, Turkmenistan	https://en.wikipedia.org/wiki/Ashgabat_International_Airport
ASC	Ascención de Guarayos Airport	Ascención de Guarayos, Bolivia	https://en.wikipedia.org/wiki/Ascenci%C3%B3n_de_Guarayos_Airport
ASD	Andros Town International Airport	Andros Town, Andros Island, Bahamas	https://en.wikipedia.org/wiki/Andros_Town_International_Airport
ASE	Aspen–Pitkin County Airport (Sardy Field)	Aspen, Colorado, United States	https://en.wikipedia.org/wiki/Aspen%E2%80%93Pitkin_County_Airport
ASF	Narimanovo Airport	Astrakhan, Astrakhan Oblast, Russia	https://en.wikipedia.org/wiki/Narimanovo_Airport
ASG	Ashburton Aerodrome	Ashburton, New Zealand	https://en.wikipedia.org/wiki/Ashburton_Aerodrome
ASH	Nashua Airport (Boire Field)	Nashua, New Hampshire, United States	https://en.wikipedia.org/wiki/Nashua_Airport
ASI	RAF Ascension Island (Wideawake Field)	Ascension Island, British Overseas Territoryof Saint Helena, Ascension and Tristan da Cunha	https://en.wikipedia.org/wiki/RAF_Ascension_Island
ASJ	Amami Airport	Amami, Satsunan Islands, Japan	https://en.wikipedia.org/wiki/Amami_Airport
ASK	Yamoussoukro Airport	Yamoussoukro, Côte d'Ivoire	https://en.wikipedia.org/wiki/Yamoussoukro_Airport
ASL	Harrison County Airport	Marshall, Texas, United States	https://en.wikipedia.org/wiki/Harrison_County_Airport_(Texas)
ASM	Asmara International Airport	Asmara, Eritrea	https://en.wikipedia.org/wiki/Asmara_International_Airport
ASN	Talladega Municipal Airport	Talladega, Alabama, United States	https://en.wikipedia.org/wiki/Talladega_Municipal_Airport
ASO	Asosa Airport	Asosa, Ethiopia	https://en.wikipedia.org/wiki/Asosa_Airport
ASP	Alice Springs Airport	Alice Springs, Northern Territory, Australia	https://en.wikipedia.org/wiki/Alice_Springs_Airport
ASQ	Austin Airport (FAA: 9U3)	Austin, Nevada, United States	https://en.wikipedia.org/wiki/Austin_Airport_(Nevada)
ASR	Erkilet International Airport	Kayseri, Turkey	https://en.wikipedia.org/wiki/Erkilet_International_Airport
AST	Astoria Regional Airport	Astoria, Oregon, United States	https://en.wikipedia.org/wiki/Astoria_Regional_Airport
ASU	Silvio Pettirossi International Airport	Asunción, Paraguay	https://en.wikipedia.org/wiki/Silvio_Pettirossi_International_Airport
ASV	Amboseli Airport	Amboseli, Kenya	https://en.wikipedia.org/wiki/Amboseli_Airport
ASW	Aswan International Airport	Aswan, Egypt	https://en.wikipedia.org/wiki/Aswan_International_Airport
ASX	John F. Kennedy Memorial Airport	Ashland, Wisconsin, United States	https://en.wikipedia.org/wiki/John_F._Kennedy_Memorial_Airport
ASY	Ashley Municipal Airport	Ashley, North Dakota, United States	https://en.wikipedia.org/wiki/Ashley_Municipal_Airport
ASZ	Asirim Airport	Asirim, Papua New Guinea	https://en.wikipedia.org/wiki/Papua_New_Guinea
ATA	Comandante FAP Germán Arias Graziani Airport	Huaraz, Peru	https://en.wikipedia.org/wiki/Comandante_FAP_Germ%C3%A1n_Arias_Graziani_Airport
ATB	Atbara Airport	Atbara, Sudan	https://en.wikipedia.org/wiki/Atbara_Airport
ATC	Arthur's Town Airport	Arthur's Town, Cat Island, Bahamas	https://en.wikipedia.org/wiki/Arthur%27s_Town_Airport
ATD	Uru Harbour Airport	Atoifi, Malaita, Solomon Islands	https://en.wikipedia.org/wiki/Uru_Harbour_Airport
ATE	Antlers Municipal Airport (FAA: 80F)	Antlers, Oklahoma, United States	https://en.wikipedia.org/wiki/Antlers_Municipal_Airport
ATF	Chachoan Airport	Ambato, Ecuador	https://en.wikipedia.org/wiki/Chachoan_Airport
ATG	PAF Base Minhas	Attock, Pakistan	https://en.wikipedia.org/wiki/PAF_Base_Minhas
ATH	Athens International Airport (Eleftherios Venizelos Airport)	Athens, Greece	https://en.wikipedia.org/wiki/Athens_International_Airport
ATI	Artigas International Airport	Artigas, Uruguay	https://en.wikipedia.org/wiki/Artigas_Airport
ATJ	Antsirabe Airport	Antsirabe, Madagascar	https://en.wikipedia.org/wiki/Antsirabe
ATK	Atqasuk Edward Burnell Sr. Memorial Airport	Atqasuk, Alaska, United States	https://en.wikipedia.org/wiki/Atqasuk_Edward_Burnell_Sr._Memorial_Airport
ATL	Hartsfield–Jackson Atlanta International Airport	Atlanta, Georgia, United States	https://en.wikipedia.org/wiki/Hartsfield%E2%80%93Jackson_Atlanta_International_Airport
ATM	Altamira Airport	Altamira, Pará, Brazil	https://en.wikipedia.org/wiki/Altamira_Airport
ATN	Namatanai Airport	Namatanai, Papua New Guinea	https://en.wikipedia.org/wiki/Namatanai_Airport
ATO	Ohio University Airport (Snyder Field) (FAA: UNI)	Athens / Albany, Ohio, United States	https://en.wikipedia.org/wiki/Ohio_University_Airport
ATP	Aitape Airstrip	Aitape, Papua New Guinea	https://en.wikipedia.org/wiki/Aitape_Airport
ATQ	Sri Guru Ram Dass Jee International Airport	Amritsar, Punjab, India	https://en.wikipedia.org/wiki/Sri_Guru_Ram_Dass_Jee_International_Airport
